date,close
2000-09-14,6.737500190734863
2000-09-15,6.822500228881836
2000-09-18,6.62375020980835
2000-09-19,6.581250190734863
2000-09-20,6.6875
2000-09-21,6.512499809265137
2000-09-22,6.4375
2000-09-25,6.5
2000-09-26,6.662499904632568
2000-09-27,6.650000095367432
2000-09-28,6.612500190734863
2000-09-29,6.550000190734863
2000-10-02,6.525000095367432
2000-10-03,6.551249980926514
2000-10-04,6.625
2000-10-05,6.625
2000-10-06,6.474999904632568
2000-10-09,6.487500190734863
2000-10-10,6.606249809265137
2000-10-11,6.625
2000-10-12,6.625
2000-10-13,6.704999923706055
2000-10-16,6.462500095367432
2000-10-17,6.1875
2000-10-18,6.25
2000-10-19,6.351250171661377
2000-10-20,6.25
2000-10-23,5.993750095367432
2000-10-24,5.993750095367432
2000-10-25,5.724999904632568
2000-10-26,6.112500190734863
2000-10-27,6.171249866485596
2000-10-30,6.338749885559082
2000-10-31,6.329999923706055
2000-11-01,6.397500038146973
2000-11-02,6.397500038146973
2000-11-03,6.262499809265137
2000-11-06,6.398749828338623
2000-11-07,6.525000095367432
2000-11-08,6.4375
2000-11-09,6.25
2000-11-10,6.268750190734863
2000-11-13,6.349999904632568
2000-11-14,6.349999904632568
2000-11-15,6.349999904632568
2000-11-16,6.5
2000-11-17,6.5
2000-11-20,6.451250076293945
2000-11-21,6.53125
2000-11-22,6.512499809265137
2000-11-23,6.375
2000-11-24,6.31374979019165
2000-11-27,6.125
2000-11-28,6.050000190734863
2000-11-29,6.047500133514404
2000-11-30,5.925000190734863
2000-12-01,5.900000095367432
2000-12-04,5.887499809265137
2000-12-05,5.989999771118164
2000-12-06,5.574999809265137
2000-12-07,5.643750190734863
2000-12-08,5.6875
2000-12-11,5.612500190734863
2000-12-12,5.612500190734863
2000-12-13,5.837500095367432
2000-12-14,5.9375
2000-12-15,5.911250114440918
2000-12-18,5.837500095367432
2000-12-19,5.775000095367432
2000-12-20,5.676249980926514
2000-12-21,5.587500095367432
2000-12-22,5.625
2000-12-25,5.625
2000-12-26,5.587500095367432
2000-12-27,5.662499904632568
2000-12-28,5.722499847412109
2000-12-29,5.722499847412109
2001-01-01,5.722499847412109
2001-01-02,5.912499904632568
2001-01-03,6.212500095367432
2001-01-04,6.237500190734863
2001-01-05,6.25
2001-01-08,6.173749923706055
2001-01-09,6.303750038146973
2001-01-10,6.275000095367432
2001-01-11,6.349999904632568
2001-01-12,6.387499809265137
2001-01-15,6.412499904632568
2001-01-16,6.553750038146973
2001-01-17,6.675000190734863
2001-01-18,6.78125
2001-01-19,6.908750057220459
2001-01-22,6.824999809265137
2001-01-23,6.974999904632568
2001-01-24,6.887499809265137
2001-01-25,6.887499809265137
2001-01-26,6.793749809265137
2001-01-29,6.800000190734863
2001-01-30,6.806250095367432
2001-01-31,6.81374979019165
2001-02-01,6.724999904632568
2001-02-02,6.724999904632568
2001-02-05,6.699999809265137
2001-02-06,6.776249885559082
2001-02-07,6.763750076293945
2001-02-08,6.963749885559082
2001-02-09,7.00124979019165
2001-02-12,6.965000152587891
2001-02-13,7.125
2001-02-14,7.276249885559082
2001-02-15,7.238749980926514
2001-02-16,7.051249980926514
2001-02-19,6.925000190734863
2001-02-20,7.025000095367432
2001-02-21,6.981249809265137
2001-02-22,7.0
2001-02-23,6.962500095367432
2001-02-26,6.962500095367432
2001-02-27,6.962500095367432
2001-02-28,6.863749980926514
2001-03-01,6.987500190734863
2001-03-02,7.0625
2001-03-05,7.112500190734863
2001-03-06,7.118750095367432
2001-03-07,7.162499904632568
2001-03-08,7.162499904632568
2001-03-09,7.137499809265137
2001-03-12,6.815000057220459
2001-03-13,6.875
2001-03-14,6.875
2001-03-15,6.293749809265137
2001-03-16,6.383749961853027
2001-03-19,6.386250019073486
2001-03-20,6.237500190734863
2001-03-21,6.362500190734863
2001-03-22,5.987500190734863
2001-03-23,6.06125020980835
2001-03-26,5.9375
2001-03-27,6.073750019073486
2001-03-28,6.038750171661377
2001-03-29,5.875
2001-03-30,5.871250152587891
2001-04-02,5.618750095367432
2001-04-03,5.618750095367432
2001-04-04,5.787499904632568
2001-04-05,6.125
2001-04-06,6.349999904632568
2001-04-09,6.389999866485596
2001-04-10,6.431250095367432
2001-04-11,6.331250190734863
2001-04-12,6.1875
2001-04-13,6.1875
2001-04-16,6.073750019073486
2001-04-17,6.168749809265137
2001-04-18,6.474999904632568
2001-04-19,6.25
2001-04-20,6.037499904632568
2001-04-23,6.31125020980835
2001-04-24,6.477499961853027
2001-04-25,6.625
2001-04-26,6.724999904632568
2001-04-27,6.6875
2001-04-30,6.675000190734863
2001-05-01,6.675000190734863
2001-05-02,6.675000190734863
2001-05-03,6.962500095367432
2001-05-04,6.9375
2001-05-07,6.724999904632568
2001-05-08,6.75
2001-05-09,6.75
2001-05-10,7.162499904632568
2001-05-11,7.0625
2001-05-14,6.987500190734863
2001-05-15,6.949999809265137
2001-05-16,7.0625
2001-05-17,7.111249923706055
2001-05-18,7.24875020980835
2001-05-21,7.338749885559082
2001-05-22,7.4375
2001-05-23,7.462500095367432
2001-05-24,7.375
2001-05-25,7.237500190734863
2001-05-28,7.199999809265137
2001-05-29,7.212500095367432
2001-05-30,7.212500095367432
2001-05-31,7.474999904632568
2001-06-01,7.53125
2001-06-04,7.800000190734863
2001-06-05,7.625
2001-06-06,7.43625020980835
2001-06-07,7.3125
2001-06-08,7.224999904632568
2001-06-11,7.324999809265137
2001-06-12,7.212500095367432
2001-06-13,7.276249885559082
2001-06-14,7.276249885559082
2001-06-15,7.088749885559082
2001-06-18,7.050000190734863
2001-06-19,7.137499809265137
2001-06-20,7.262499809265137
2001-06-21,7.336249828338623
2001-06-22,7.150000095367432
2001-06-25,6.987500190734863
2001-06-26,6.925000190734863
2001-06-27,6.701250076293945
2001-06-28,6.613749980926514
2001-06-29,6.75
2001-07-02,6.625
2001-07-03,6.46875
2001-07-04,6.46875
2001-07-05,6.506249904632568
2001-07-06,6.525000095367432
2001-07-09,6.525000095367432
2001-07-10,6.695000171661377
2001-07-11,6.81374979019165
2001-07-12,6.78125
2001-07-13,6.724999904632568
2001-07-16,6.514999866485596
2001-07-17,6.5
2001-07-18,6.301249980926514
2001-07-19,6.356249809265137
2001-07-20,6.625
2001-07-23,6.756249904632568
2001-07-24,6.6875
2001-07-25,6.762499809265137
2001-07-26,6.672500133514404
2001-07-27,6.6875
2001-07-30,6.724999904632568
2001-07-31,6.775000095367432
2001-08-01,6.658750057220459
2001-08-02,6.486249923706055
2001-08-03,6.614999771118164
2001-08-06,6.6875
2001-08-07,6.62375020980835
2001-08-08,6.612500190734863
2001-08-09,6.625
2001-08-10,6.673749923706055
2001-08-13,6.637499809265137
2001-08-14,6.724999904632568
2001-08-15,6.788750171661377
2001-08-16,6.786250114440918
2001-08-17,6.574999809265137
2001-08-20,6.53125
2001-08-21,6.527500152587891
2001-08-22,6.65625
2001-08-23,6.62624979019165
2001-08-24,6.982500076293945
2001-08-27,7.006249904632568
2001-08-28,7.0
2001-08-29,6.987500190734863
2001-08-30,6.949999809265137
2001-08-31,6.875
2001-09-03,6.849999904632568
2001-09-04,7.087500095367432
2001-09-05,7.25
2001-09-06,6.976250171661377
2001-09-07,6.976250171661377
2001-09-10,6.862500190734863
2001-09-11,6.75
2001-09-12,6.912499904632568
2001-09-13,6.5
2001-09-14,6.375
2001-09-17,6.912499904632568
2001-09-18,7.0625
2001-09-19,7.012499809265137
2001-09-20,6.724999904632568
2001-09-21,6.638750076293945
2001-09-24,6.638750076293945
2001-09-25,6.150000095367432
2001-09-26,6.099999904632568
2001-09-27,6.099999904632568
2001-09-28,6.412499904632568
2001-10-01,6.181250095367432
2001-10-02,6.150000095367432
2001-10-03,6.175000190734863
2001-10-04,6.275000095367432
2001-10-05,6.28125
2001-10-08,6.263750076293945
2001-10-09,6.361249923706055
2001-10-10,6.5625
2001-10-11,6.6875
2001-10-12,6.6875
2001-10-15,6.87624979019165
2001-10-16,6.755000114440918
2001-10-17,6.730000019073486
2001-10-18,6.539999961853027
2001-10-19,6.512499809265137
2001-10-22,6.675000190734863
2001-10-23,6.699999809265137
2001-10-24,6.622499942779541
2001-10-25,6.550000190734863
2001-10-26,6.587500095367432
2001-10-29,6.462500095367432
2001-10-30,6.375
2001-10-31,6.487500190734863
2001-11-01,6.362500190734863
2001-11-02,6.362500190734863
2001-11-05,6.337500095367432
2001-11-06,6.181250095367432
2001-11-07,6.25
2001-11-08,6.456250190734863
2001-11-09,6.761250019073486
2001-11-12,6.451250076293945
2001-11-13,6.462500095367432
2001-11-14,6.176249980926514
2001-11-15,6.176249980926514
2001-11-16,5.724999904632568
2001-11-19,5.898749828338623
2001-11-20,6.0
2001-11-21,6.117499828338623
2001-11-22,6.362500190734863
2001-11-23,6.246250152587891
2001-11-26,6.152500152587891
2001-11-27,6.175000190734863
2001-11-28,6.050000190734863
2001-11-29,6.037499904632568
2001-11-30,6.1875
2001-12-03,6.423749923706055
2001-12-04,6.337500095367432
2001-12-05,6.488749980926514
2001-12-06,6.349999904632568
2001-12-07,6.235000133514404
2001-12-10,6.137499809265137
2001-12-11,6.074999809265137
2001-12-12,6.056250095367432
2001-12-13,5.917500019073486
2001-12-14,5.900000095367432
2001-12-17,5.887499809265137
2001-12-18,6.018750190734863
2001-12-19,6.136250019073486
2001-12-20,5.949999809265137
2001-12-21,6.033750057220459
2001-12-24,6.033750057220459
2001-12-25,6.033750057220459
2001-12-26,6.175000190734863
2001-12-27,6.337500095367432
2001-12-28,6.393750190734863
2001-12-31,6.393750190734863
2002-01-01,6.393750190734863
2002-01-02,6.40625
2002-01-03,6.449999809265137
2002-01-04,6.409999847412109
2002-01-07,6.550000190734863
2002-01-08,6.46875
2002-01-09,6.400000095367432
2002-01-10,6.349999904632568
2002-01-11,6.275000095367432
2002-01-14,6.050000190734863
2002-01-15,6.034999847412109
2002-01-16,6.007500171661377
2002-01-17,6.118750095367432
2002-01-18,6.116250038146973
2002-01-21,6.0625
2002-01-22,6.012499809265137
2002-01-23,5.962500095367432
2002-01-24,5.871250152587891
2002-01-25,5.871250152587891
2002-01-28,6.087500095367432
2002-01-29,5.983749866485596
2002-01-30,5.96999979019165
2002-01-31,6.125
2002-02-01,6.025000095367432
2002-02-04,5.941249847412109
2002-02-05,5.962500095367432
2002-02-06,6.086249828338623
2002-02-07,6.037499904632568
2002-02-08,5.945000171661377
2002-02-11,5.945000171661377
2002-02-12,5.945000171661377
2002-02-13,6.211249828338623
2002-02-14,6.231249809265137
2002-02-15,6.309999942779541
2002-02-18,6.199999809265137
2002-02-19,6.262499809265137
2002-02-20,6.3125
2002-02-21,6.349999904632568
2002-02-22,6.487500190734863
2002-02-25,6.601250171661377
2002-02-26,6.724999904632568
2002-02-27,6.900000095367432
2002-02-28,6.900000095367432
2002-03-01,7.24875020980835
2002-03-04,7.25
2002-03-05,7.12375020980835
2002-03-06,6.985000133514404
2002-03-07,7.0625
2002-03-08,7.050000190734863
2002-03-11,7.138750076293945
2002-03-12,7.25
2002-03-13,7.25
2002-03-14,7.324999809265137
2002-03-15,7.5
2002-03-18,7.525000095367432
2002-03-19,7.53125
2002-03-20,7.462500095367432
2002-03-21,7.349999904632568
2002-03-22,7.256249904632568
2002-03-25,7.087500095367432
2002-03-26,7.176249980926514
2002-03-27,7.262499809265137
2002-03-28,7.21875
2002-03-29,7.21875
2002-04-01,7.362500190734863
2002-04-02,7.262499809265137
2002-04-03,7.158750057220459
2002-04-04,7.238749980926514
2002-04-05,7.114999771118164
2002-04-08,7.1875
2002-04-09,6.974999904632568
2002-04-10,6.988749980926514
2002-04-11,6.962500095367432
2002-04-12,6.903749942779541
2002-04-15,6.974999904632568
2002-04-16,7.012499809265137
2002-04-17,7.087500095367432
2002-04-18,7.050000190734863
2002-04-19,6.989999771118164
2002-04-22,6.962500095367432
2002-04-23,6.980000019073486
2002-04-24,7.056250095367432
2002-04-25,6.913750171661377
2002-04-26,6.762499809265137
2002-04-29,6.875
2002-04-30,6.864999771118164
2002-05-01,6.864999771118164
2002-05-02,6.625
2002-05-03,6.798749923706055
2002-05-06,6.637499809265137
2002-05-07,6.625
2002-05-08,6.75
2002-05-09,6.675000190734863
2002-05-10,6.5
2002-05-13,6.460000038146973
2002-05-14,6.474999904632568
2002-05-15,6.5
2002-05-16,6.75
2002-05-17,6.761250019073486
2002-05-20,6.875
2002-05-21,6.9375
2002-05-22,6.887499809265137
2002-05-23,7.037499904632568
2002-05-24,6.900000095367432
2002-05-27,6.987500190734863
2002-05-28,6.974999904632568
2002-05-29,6.914999961853027
2002-05-30,6.914999961853027
2002-05-31,6.815000057220459
2002-06-03,6.8125
2002-06-04,6.93874979019165
2002-06-05,6.881249904632568
2002-06-06,6.744999885559082
2002-06-07,6.6875
2002-06-10,6.724999904632568
2002-06-11,6.59375
2002-06-12,6.513750076293945
2002-06-13,6.420000076293945
2002-06-14,6.181250095367432
2002-06-17,6.223750114440918
2002-06-18,6.15625
2002-06-19,6.125
2002-06-20,5.756249904632568
2002-06-21,5.380000114440918
2002-06-24,5.481249809265137
2002-06-25,5.75
2002-06-26,6.043749809265137
2002-06-27,6.1875
2002-06-28,6.106249809265137
2002-07-01,6.0
2002-07-02,5.921249866485596
2002-07-03,5.875
2002-07-04,5.762499809265137
2002-07-05,5.803750038146973
2002-07-08,5.728750228881836
2002-07-09,5.728750228881836
2002-07-10,5.574999809265137
2002-07-11,5.6875
2002-07-12,5.6875
2002-07-15,5.574999809265137
2002-07-16,5.588749885559082
2002-07-17,5.712500095367432
2002-07-18,5.581250190734863
2002-07-19,5.599999904632568
2002-07-22,5.175000190734863
2002-07-23,5.037499904632568
2002-07-24,5.25
2002-07-25,5.081250190734863
2002-07-26,4.912499904632568
2002-07-29,4.837500095367432
2002-07-30,4.912499904632568
2002-07-31,5.167500019073486
2002-08-01,5.25
2002-08-02,5.387499809265137
2002-08-05,5.1875
2002-08-06,5.175000190734863
2002-08-07,5.277500152587891
2002-08-08,5.537499904632568
2002-08-09,5.625
2002-08-12,5.400000095367432
2002-08-13,5.112500190734863
2002-08-14,5.050000190734863
2002-08-15,5.125
2002-08-16,5.082499980926514
2002-08-19,4.987500190734863
2002-08-20,4.925000190734863
2002-08-21,5.025000095367432
2002-08-22,5.162499904632568
2002-08-23,5.153749942779541
2002-08-26,5.335000038146973
2002-08-27,5.462500095367432
2002-08-28,5.452499866485596
2002-08-29,5.449999809265137
2002-08-30,5.5
2002-09-02,5.512499809265137
2002-09-03,5.538750171661377
2002-09-04,5.662499904632568
2002-09-05,5.625
2002-09-06,5.678750038146973
2002-09-09,5.71875
2002-09-10,5.824999809265137
2002-09-11,5.9375
2002-09-12,5.925000190734863
2002-09-13,6.00124979019165
2002-09-16,5.900000095367432
2002-09-17,5.648749828338623
2002-09-18,5.503749847412109
2002-09-19,5.337500095367432
2002-09-20,5.5
2002-09-23,5.275000095367432
2002-09-24,5.1875
2002-09-25,5.021249771118164
2002-09-26,4.99875020980835
2002-09-27,4.587500095367432
2002-09-30,4.618750095367432
2002-10-01,4.962500095367432
2002-10-02,4.956250190734863
2002-10-03,5.099999904632568
2002-10-04,5.106249809265137
2002-10-07,4.885000228881836
2002-10-08,4.93625020980835
2002-10-09,4.867499828338623
2002-10-10,4.800000190734863
2002-10-11,4.631249904632568
2002-10-14,4.462500095367432
2002-10-15,4.474999904632568
2002-10-16,4.375
2002-10-17,4.792500019073486
2002-10-18,4.862500190734863
2002-10-21,4.888750076293945
2002-10-22,4.974999904632568
2002-10-23,5.28125
2002-10-24,5.326250076293945
2002-10-25,5.427499771118164
2002-10-28,5.377500057220459
2002-10-29,5.177499771118164
2002-10-30,5.449999809265137
2002-10-31,5.536250114440918
2002-11-01,5.523749828338623
2002-11-04,5.375
2002-11-05,5.275000095367432
2002-11-06,5.199999809265137
2002-11-07,5.462500095367432
2002-11-08,5.40749979019165
2002-11-11,5.497499942779541
2002-11-12,5.40625
2002-11-13,5.288750171661377
2002-11-14,5.431250095367432
2002-11-15,5.431250095367432
2002-11-18,5.487500190734863
2002-11-19,5.463749885559082
2002-11-20,5.577499866485596
2002-11-21,5.713749885559082
2002-11-22,5.650000095367432
2002-11-25,5.512499809265137
2002-11-26,5.422500133514404
2002-11-27,5.393750190734863
2002-11-28,5.400000095367432
2002-11-29,5.512499809265137
2002-12-02,5.587500095367432
2002-12-03,5.637499809265137
2002-12-04,5.612500190734863
2002-12-05,5.550000190734863
2002-12-06,5.56125020980835
2002-12-09,5.485000133514404
2002-12-10,5.5
2002-12-11,5.5625
2002-12-12,5.650000095367432
2002-12-13,5.625
2002-12-16,5.612500190734863
2002-12-17,5.650000095367432
2002-12-18,5.638750076293945
2002-12-19,5.9375
2002-12-20,6.087500095367432
2002-12-23,6.09499979019165
2002-12-24,6.09499979019165
2002-12-25,6.09499979019165
2002-12-26,5.987500190734863
2002-12-27,5.831250190734863
2002-12-30,5.800000190734863
2002-12-31,5.800000190734863
2003-01-01,5.800000190734863
2003-01-02,5.887499809265137
2003-01-03,5.862500190734863
2003-01-06,6.137499809265137
2003-01-07,5.997499942779541
2003-01-08,6.025000095367432
2003-01-09,6.273749828338623
2003-01-10,6.56374979019165
2003-01-13,6.550000190734863
2003-01-14,6.568749904632568
2003-01-15,6.519999980926514
2003-01-16,6.5625
2003-01-17,6.324999809265137
2003-01-20,6.275000095367432
2003-01-21,6.226250171661377
2003-01-22,5.893750190734863
2003-01-23,5.927499771118164
2003-01-24,5.638750076293945
2003-01-27,5.65625
2003-01-28,5.581250190734863
2003-01-29,5.875
2003-01-30,5.922500133514404
2003-01-31,5.93874979019165
2003-02-03,5.993750095367432
2003-02-04,5.862500190734863
2003-02-05,5.856249809265137
2003-02-06,5.681250095367432
2003-02-07,5.625
2003-02-10,5.875
2003-02-11,5.800000190734863
2003-02-12,5.856249809265137
2003-02-13,5.775000095367432
2003-02-14,5.733749866485596
2003-02-17,5.775000095367432
2003-02-18,5.739999771118164
2003-02-19,5.681250095367432
2003-02-20,5.5625
2003-02-21,5.637499809265137
2003-02-24,5.449999809265137
2003-02-25,5.326250076293945
2003-02-26,5.206250190734863
2003-02-27,5.237500190734863
2003-02-28,5.336249828338623
2003-03-03,5.336249828338623
2003-03-04,5.336249828338623
2003-03-05,5.201250076293945
2003-03-06,5.37375020980835
2003-03-07,5.512499809265137
2003-03-10,5.400000095367432
2003-03-11,5.625
2003-03-12,5.787499904632568
2003-03-13,5.731249809265137
2003-03-14,5.762499809265137
2003-03-17,5.737500190734863
2003-03-18,5.949999809265137
2003-03-19,5.974999904632568
2003-03-20,6.087500095367432
2003-03-21,6.025000095367432
2003-03-24,5.866250038146973
2003-03-25,5.981249809265137
2003-03-26,5.912499904632568
2003-03-27,5.925000190734863
2003-03-28,5.8125
2003-03-31,5.800000190734863
2003-04-01,5.949999809265137
2003-04-02,6.036250114440918
2003-04-03,6.112500190734863
2003-04-04,6.130000114440918
2003-04-07,5.989999771118164
2003-04-08,5.771249771118164
2003-04-09,5.762499809265137
2003-04-10,5.791250228881836
2003-04-11,5.793749809265137
2003-04-14,5.787499904632568
2003-04-15,5.849999904632568
2003-04-16,5.787499904632568
2003-04-17,5.9375
2003-04-18,5.9375
2003-04-21,5.9375
2003-04-22,6.025000095367432
2003-04-23,6.082499980926514
2003-04-24,6.010000228881836
2003-04-25,5.925000190734863
2003-04-28,5.974999904632568
2003-04-29,6.128749847412109
2003-04-30,6.236249923706055
2003-05-01,6.236249923706055
2003-05-02,6.337500095367432
2003-05-05,6.4375
2003-05-06,6.412499904632568
2003-05-07,6.542500019073486
2003-05-08,6.375
2003-05-09,6.525000095367432
2003-05-12,6.6875
2003-05-13,6.793749809265137
2003-05-14,6.75
2003-05-15,6.875
2003-05-16,6.787499904632568
2003-05-19,6.590000152587891
2003-05-20,6.637499809265137
2003-05-21,6.6875
2003-05-22,6.650000095367432
2003-05-23,6.662499904632568
2003-05-26,6.506249904632568
2003-05-27,6.661250114440918
2003-05-28,6.701250076293945
2003-05-29,6.590000152587891
2003-05-30,6.599999904632568
2003-06-02,6.556250095367432
2003-06-03,6.550000190734863
2003-06-04,6.75
2003-06-05,6.737500190734863
2003-06-06,6.788750171661377
2003-06-09,6.775000095367432
2003-06-10,6.622499942779541
2003-06-11,6.6875
2003-06-12,6.792500019073486
2003-06-13,6.764999866485596
2003-06-16,6.787499904632568
2003-06-17,6.848750114440918
2003-06-18,6.68874979019165
2003-06-19,6.68874979019165
2003-06-20,6.387499809265137
2003-06-23,6.237500190734863
2003-06-24,6.31374979019165
2003-06-25,6.275000095367432
2003-06-26,6.268750190734863
2003-06-27,6.338749885559082
2003-06-30,6.375
2003-07-01,6.392499923706055
2003-07-02,6.5
2003-07-03,6.463749885559082
2003-07-04,6.625
2003-07-07,6.75
2003-07-08,6.849999904632568
2003-07-09,6.849999904632568
2003-07-10,6.887499809265137
2003-07-11,6.78125
2003-07-14,6.875
2003-07-15,7.012499809265137
2003-07-16,6.991250038146973
2003-07-17,7.0
2003-07-18,7.125
2003-07-21,7.162499904632568
2003-07-22,7.199999809265137
2003-07-23,7.162499904632568
2003-07-24,7.037499904632568
2003-07-25,6.987500190734863
2003-07-28,7.0625
2003-07-29,7.099999904632568
2003-07-30,7.038750171661377
2003-07-31,7.056250095367432
2003-08-01,6.732500076293945
2003-08-04,6.699999809265137
2003-08-05,6.849999904632568
2003-08-06,6.837500095367432
2003-08-07,7.025000095367432
2003-08-08,7.224999904632568
2003-08-11,7.25
2003-08-12,7.28125
2003-08-13,7.268750190734863
2003-08-14,7.456250190734863
2003-08-15,7.288750171661377
2003-08-18,7.385000228881836
2003-08-19,7.207499980926514
2003-08-20,7.206250190734863
2003-08-21,7.256249904632568
2003-08-22,7.237500190734863
2003-08-25,7.139999866485596
2003-08-26,7.212500095367432
2003-08-27,7.40625
2003-08-28,7.40625
2003-08-29,7.599999904632568
2003-09-01,7.512499809265137
2003-09-02,7.5
2003-09-03,7.693749904632568
2003-09-04,7.926249980926514
2003-09-05,8.102499961853027
2003-09-08,8.087499618530273
2003-09-09,7.880000114440918
2003-09-10,8.012499809265137
2003-09-11,8.0
2003-09-12,8.037500381469727
2003-09-15,7.862500190734863
2003-09-16,7.90625
2003-09-17,7.875
2003-09-18,7.887499809265137
2003-09-19,7.849999904632568
2003-09-22,7.711249828338623
2003-09-23,7.59375
2003-09-24,7.663750171661377
2003-09-25,7.53125
2003-09-26,7.543749809265137
2003-09-29,7.625
2003-09-30,7.581250190734863
2003-10-01,7.8125
2003-10-02,8.082500457763672
